ean,nombre,precio,descuento,imagen_link
7702191000229,DETERGENTE LIQUIDO FAB AOLE VERA DOYPACK 1.8 L ,14500,,https://olimpica.vtexassets.com/arquivos/ids/490131-800-auto?width=800&height=auto&aspect=true
7702006205375,JABON REXONA ANTIBACTERIAL FRESH 120G X 3 UNIDADES ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/478156-800-auto?width=800&height=auto&aspect=true
7702191162354,SUAVIZANTE AROMATEL FLORAL D/PACK 1.8L ,10000,,https://olimpica.vtexassets.com/arquivos/ids/490140-800-auto?width=800&height=auto&aspect=true
11111074705,,NoneNone,,
7702191161388,,NoneNone,,
7702047038123,SALSA DE TOMATE FRUCO DOY PACK 1000g ,11900,,https://olimpica.vtexassets.com/arquivos/ids/489024-800-auto?width=800&height=auto&aspect=true
7702047137864,MEZCLA KNORR SALSA PREPARAR BECHAMEL 40 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/497351-800-auto?width=800&height=auto&aspect=true
7702047038772,MAYONESA FRUCO DOY PACK 380 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/489029-800-auto?width=800&height=auto&aspect=true
7702006201032,DESODORANTE DOVE AEROSOL ORIGINAL 150ML  X 2 UNIDADES ,26900,,https://olimpica.vtexassets.com/arquivos/ids/480791-800-auto?width=800&height=auto&aspect=true
7702047137543,,NoneNone,,
7702191162149,,NoneNone,,
7506306237421,SHAMPOO SEDAL RIZOS DEFINIDOS 340 ML ,11800,,https://olimpica.vtexassets.com/arquivos/ids/479953-800-auto?width=800&height=auto&aspect=true
7702006652674,SHAMPOO SAVITAL MULTVITAMINAS X 550ML + ACONDICIONADOR X 530ML ,23500,,https://olimpica.vtexassets.com/arquivos/ids/488250-800-auto?width=800&height=auto&aspect=true
7702006205931,SHAMPOO SAVITAL MULTIOLEOS 550ML ,13990,,https://olimpica.vtexassets.com/arquivos/ids/478159-800-auto?width=800&height=auto&aspect=true
7702006403405,SHAMPOO SAVITAL MULTIOLEOS X 550ML + ACONDICIONADOR X 530ML ,23500,,https://olimpica.vtexassets.com/arquivos/ids/488249-800-auto?width=800&height=auto&aspect=true
7702006202534,,NoneNone,,
7702006206006,ACONDICIONADOR SAVITAL MULTIOLEOS X 530 ML ,13990,,https://olimpica.vtexassets.com/arquivos/ids/478160-800-auto?width=800&height=auto&aspect=true
79400110695,DESODORANTE REXONA BARRA CLINICAL CLEAN SCENT 48G ,19500,,https://olimpica.vtexassets.com/arquivos/ids/485247-800-auto?width=800&height=auto&aspect=true
7702006202589,,NoneNone,,
7702006205863,,NoneNone,,
7702006205887,,NoneNone,,
7702006652810,,NoneNone,,
7702006205382,JABON REXONA ANTIBACTERIAL LIMPIEZA PROFUNDA 120G X 3 UNIDADES ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488221-800-auto?width=800&height=auto&aspect=true
7702006205870,,NoneNone,,
7702006202145,,NoneNone,,
7702006298773,,NoneNone,,
79400301161,,NoneNone,,
7702006914963,DESODORANTE REXONA BARRA V8 50G X 2 UNIDADES ,18200,,https://olimpica.vtexassets.com/arquivos/ids/488252-800-auto?width=800&height=auto&aspect=true
79400476692,DESODORANTE REXONA CLINICAL STRESS CONTROL 48G ,19300,,https://olimpica.vtexassets.com/arquivos/ids/485249-800-auto?width=800&height=auto&aspect=true
79400052926,,NoneNone,,
7702006205450,,NoneNone,,
7702006402699,,NoneNone,,
7501056330262,CREMA FACIAL PONDS CLARANT B3 SECA 100 G ,28600,,https://olimpica.vtexassets.com/arquivos/ids/486958-800-auto?width=800&height=auto&aspect=true
7702006402569,,NoneNone,,
7702006402330,,NoneNone,,
7702047037928,,NoneNone,,
7702047040072,,NoneNone,,
7702006205078,,NoneNone,,
7702006205061,JABON LUX JAZMIN 125G X 3 UNIDADES ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/497193-800-auto?width=800&height=auto&aspect=true
7702047137567,,NoneNone,,
7702047000069,,NoneNone,,
7702047038796,,NoneNone,,
7702047137994,SALSA DE TOMATE FRUCO DOY PACK 600 g ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/489039-800-auto?width=800&height=auto&aspect=true
7702006401814,CREMA DENTAL FORTIDENT TOTAL PROTECT 100ML X 3 UNIDADES ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488246-800-auto?width=800&height=auto&aspect=true
7702006401807,CREMA DENTAL FORTIDENT TOTAL PROTECT 70ML X 3 UNIDADES ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488245-800-auto?width=800&height=auto&aspect=true
7702006207102,CREMA DENTAL FORTIDENTAL BLANQUEADORA 100ML X 3 UNIDADES ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488227-800-auto?width=800&height=auto&aspect=true
7702006207089,CREMA DENTAL FORTIDENT LIMPIEZA PROFUNDA 100ML X 3 UNIDADES ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488225-800-auto?width=800&height=auto&aspect=true
6902088607383,,NoneNone,,
7702006207072,CREMA DENTAL FORTIDENT LIMPIEZA PROFUNDA 70ML X 3 UNIDADES ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488224-800-auto?width=800&height=auto&aspect=true
7702191162163,,NoneNone,,
7702006298919,GEL EGO FOR MEN ATTRACTION TUBO 250ML ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/488229-800-auto?width=800&height=auto&aspect=true
7506306238961,,NoneNone,,
7411000346174,,NoneNone,,
7702191162996,,NoneNone,,
7702191161517,,NoneNone,,
7702191661314,DETERGENTE LIQUIDO FAB DOYPACK 1.8 L ,12500,,https://olimpica.vtexassets.com/arquivos/ids/497530-800-auto?width=800&height=auto&aspect=true
7702191662892,,NoneNone,,
11111115224,,NoneNone,,
7702191000014,,NoneNone,,
7702191661307,DETERGENTE LIQUIDO LAVOMATIC DOYPACK 1.8 L ,12300,,https://olimpica.vtexassets.com/arquivos/ids/490147-800-auto?width=800&height=auto&aspect=true
7702191660010,DETERGENTE LIQUIDO FAB FLORAL 3 L ,26850,,https://olimpica.vtexassets.com/arquivos/ids/490146-800-auto?width=800&height=auto&aspect=true
7702191000335,DETERGENTE LIQUIDO PURO HORTENCIA FLOR BLANCA DOYPACK 1.8L ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/490132-800-auto?width=800&height=auto&aspect=true
7702191162682,DETERGENTE LIQUIDO FAB PROTECCION COLOR DOYPACK 1.8L ,12500,,https://olimpica.vtexassets.com/arquivos/ids/490142-800-auto?width=800&height=auto&aspect=true
7702191349663,,NoneNone,,
7702191161227,,NoneNone,,
7702191000809,,NoneNone,,
7861001350043,,NoneNone,,
7702191000779,DETERGENTE EN POLVO PURO HORTENSIAS Y FLORES BLANCAS 2kg ,11250,,https://olimpica.vtexassets.com/arquivos/ids/490134-800-auto?width=800&height=auto&aspect=true
7702191660027,,NoneNone,,
7702191163443,,NoneNone,,
7702191163177,,NoneNone,,
7702191162484,,NoneNone,,
7702191163184,,NoneNone,,
7702191161265,,NoneNone,,
7702191163665,,NoneNone,,
7702191663301,,NoneNone,,
7702191000298,,NoneNone,,
75024956,DESODORANTE REXONA MEN V8 BARRA 50G ,16500,,https://olimpica.vtexassets.com/arquivos/ids/487029-800-auto?width=800&height=auto&aspect=true
7702191163528,,NoneNone,,
7702191163474,,NoneNone,,
7702191163498,,NoneNone,,
7702191163511,,NoneNone,,
7702191348819,,NoneNone,,
7709772793327,,NoneNone,,
7709093518463,,NoneNone,,
7709168779676,,NoneNone,,
7701023968072,,NoneNone,,
7701023968089,,NoneNone,,
7701023968096,,NoneNone,,
7709066802155,,NoneNone,,
50196388,WHISKY BUCHANAN'S 12 AÑOS 750 ML ,120000,,https://olimpica.vtexassets.com/arquivos/ids/495455-800-auto?width=800&height=auto&aspect=true
5000281003160,WHISKY OLD PARR 12 AÑOS 750 ML ,110000,,https://olimpica.vtexassets.com/arquivos/ids/486339-800-auto?width=800&height=auto&aspect=true
50196395,WHISKY BUCHANAN'S LUXE 12 AÑOS 375 ML ,70000,,https://olimpica.vtexassets.com/arquivos/ids/495461-800-auto?width=800&height=auto&aspect=true
5000267024233,WHISKY JOHNNIE WALKER BLACK 700ML ,99000,,https://olimpica.vtexassets.com/arquivos/ids/479653-800-auto?width=800&height=auto&aspect=true
5011013100194,CREMA DE  WHISKY BAILEY 375 ML ,36000,,https://olimpica.vtexassets.com/arquivos/ids/486366-800-auto?width=800&height=auto&aspect=true
5410316948999,,NoneNone,,
5000267173115,,NoneNone,,
5000281055084,WHISKY OLD PARR AGE 18 AÑOS 750 ML ,225000,,https://olimpica.vtexassets.com/arquivos/ids/479660-800-auto?width=800&height=auto&aspect=true
7702511000205,ARROZ DIANA 10 KG ,35800,,https://olimpica.vtexassets.com/arquivos/ids/490707-800-auto?width=800&height=auto&aspect=true
7702028000378,,NoneNone,,
7702206036007,,NoneNone,,
7702511000014,ARROZ DIANA 500 GR ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/490703-800-auto?width=800&height=auto&aspect=true
7702511003015,,NoneNone,,
7702511000038,ARROZ DIANA 3 KG ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/490705-800-auto?width=800&height=auto&aspect=true
7702511002964,,NoneNone,,
7702511000021,ARROZ DIANA 1 KG ,NoneNone,,https://olimpica.vtexassets.com/arquivos/ids/478463-800-auto?width=800&height=auto&aspect=true
7702511002933,,NoneNone,,
7702511000045,ARROZ DIANA 5 kg ,16500,,https://olimpica.vtexassets.com/arquivos/ids/490706-800-auto?width=800&height=auto&aspect=true
7702175111194,,NoneNone,,
7702175108224,,NoneNone,,
7702175157253,,NoneNone,,
7702175156812,,NoneNone,,
7702175158434,,NoneNone,,
7702175160178,CONDIMENTO PIMIENTA EL REY PEPA TAPA MOLINO 55 g ,10990,,https://olimpica.vtexassets.com/arquivos/ids/489602-800-auto?width=800&height=auto&aspect=true
7702175108385,,NoneNone,,
7702175111262,,NoneNone,,
7702175111231,,NoneNone,,
7702175111248,,NoneNone,,
7702175111224,,NoneNone,,
7702175108200,,NoneNone,,
