ean,nombre,precio,descuento,imagen_link
7702045532050,,NoneNone,,
7702045533385,,NoneNone,,
7702045535082,,NoneNone,,
7702045535358,,NoneNone,,
7702045535372,,NoneNone,,
7702045535419,,NoneNone,,
7702045535471,,NoneNone,,
7702045535631,,NoneNone,,
7702045536447,,NoneNone,,
7702045539615,,NoneNone,,
7702045540161,,NoneNone,,
7702045540277,,NoneNone,,
7702045540512,,NoneNone,,
7702045541106,,NoneNone,,
7702045541137,,NoneNone,,
7702045541984,,NoneNone,,
7702045542363,,NoneNone,,
7702045544848,,NoneNone,,
7702045544862,,NoneNone,,
7702045546149,,NoneNone,,
7702045546156,,NoneNone,,
7702045547597,,NoneNone,,
7702045547740,,NoneNone,,
7702045548112,,NoneNone,,
7702045548280,,NoneNone,,
7702045548327,,NoneNone,,
7702045548433,,NoneNone,,
7702045548457,,NoneNone,,
7702045548587,,NoneNone,,
7702045548761,,NoneNone,,
7702045549713,,NoneNone,,
7702045549737,,NoneNone,,
7702045549874,,NoneNone,,
7702045550283,,NoneNone,,
7702045550306,,NoneNone,,
7702045551259,,NoneNone,,
7702045551860,,NoneNone,,
7702045552218,,NoneNone,,
7702045552256,,NoneNone,,
7702045552270,,NoneNone,,
7702045552447,,NoneNone,,
7702045553130,,NoneNone,,
7702045553192,,NoneNone,,
7702045553239,,NoneNone,,
7702045553529,,NoneNone,,
7702045553680,,NoneNone,,
7702045553741,,NoneNone,,
7702045554373,,NoneNone,,
7702045555554,,NoneNone,,
7702045556605,,NoneNone,,
7702045557527,,NoneNone,,
7702045557916,,NoneNone,,
7702045557961,,NoneNone,,
7702045751925,,NoneNone,,
7702047000021,,NoneNone,,
7702047000281,,NoneNone,,
7702047001080,,NoneNone,,
7702047001097,,NoneNone,,
7702047004098,,NoneNone,,
7702047004241,,NoneNone,,
7702047004913,,NoneNone,,
7702047004920,,NoneNone,,
7702047004937,,NoneNone,,
7702047020715,,NoneNone,,
7702047027738,,NoneNone,,
7702047037522,,NoneNone,,
