ean,nombre,precio,descuento,imagen_link
7702356811035,,NoneNone,,
7702356814128,,NoneNone,,
7702356814142,,NoneNone,,
7702356814166,,NoneNone,,
7702356814753,,NoneNone,,
7702367000015,,NoneNone,,
7702367000022,,NoneNone,,
7702367000039,,NoneNone,,
7702367000114,,NoneNone,,
7702367000329,,NoneNone,,
7702367001463,,NoneNone,,
7702367003085,,NoneNone,,
7702367003559,,NoneNone,,
7702368000601,,NoneNone,,
7702368000830,,NoneNone,,
7702368000878,,NoneNone,,
7702368001066,,NoneNone,,
7702368001103,,NoneNone,,
7702368008102,,NoneNone,,
7702376257004,,NoneNone,,
7702376257134,,NoneNone,,
7702376276029,,NoneNone,,
7702377000128,,NoneNone,,
7702377000159,,NoneNone,,
7702377000203,,NoneNone,,
7702377000586,,NoneNone,,
7702377000593,,NoneNone,,
7702377006366,,NoneNone,,
7702377006809,,NoneNone,,
7702377011537,,NoneNone,,
7702377012503,,NoneNone,,
7702377107735,,NoneNone,,
7702377107896,,NoneNone,,
7702377108046,,NoneNone,,
7702386010088,,NoneNone,,
7702386010293,,NoneNone,,
7702386010545,,NoneNone,,
7702386010552,,NoneNone,,
7702386010606,,NoneNone,,
7702386010620,,NoneNone,,
7702386020223,,NoneNone,,
7702386030246,,NoneNone,,
7702386030260,,NoneNone,,
7702386030505,,NoneNone,,
7702386030710,,NoneNone,,
7702386030833,,NoneNone,,
7702386030840,,NoneNone,,
7702386030987,,NoneNone,,
7702386031335,,NoneNone,,
7702386031342,,NoneNone,,
7702386031427,,NoneNone,,
7702386032592,,NoneNone,,
7702386032851,,NoneNone,,
7702386032868,,NoneNone,,
7702386033001,,NoneNone,,
7702386033216,,NoneNone,,
7702386033575,,NoneNone,,
7702386036767,,NoneNone,,
7702386040115,,NoneNone,,
7702386130236,,NoneNone,,
7702386130267,,NoneNone,,
7702389000055,,NoneNone,,
7702389000062,,NoneNone,,
7702389000079,,NoneNone,,
7702389000086,,NoneNone,,
7702389000178,,NoneNone,,
7702389000185,,NoneNone,,
7702389000192,,NoneNone,,
7702389000208,,NoneNone,,
7702389000215,,NoneNone,,
7702389000239,,NoneNone,,
7702389000246,,NoneNone,,
7702389000253,,NoneNone,,
7702389000260,,NoneNone,,
7702389000277,,NoneNone,,
7702389000314,,NoneNone,,
7702389000321,,NoneNone,,
7702389000383,,NoneNone,,
7702394770103,,NoneNone,,
7702394770110,,NoneNone,,
7702394782502,,NoneNone,,
7702394990020,,NoneNone,,
7702394995001,,NoneNone,,
7702395201040,,NoneNone,,
7702395201064,,NoneNone,,
7702395411005,,NoneNone,,
7702395422001,,NoneNone,,
7702398001920,,NoneNone,,
7702398007205,,NoneNone,,
7702398016290,,NoneNone,,
7702398019543,,NoneNone,,
7702398020204,,NoneNone,,
7702398025773,,NoneNone,,
7702398026855,,NoneNone,,
7702398027197,,NoneNone,,
7702398028378,,NoneNone,,
7702398028460,,NoneNone,,
7702398028828,,NoneNone,,
7702398030197,,NoneNone,,
7702398040165,,NoneNone,,
7702398040417,,NoneNone,,
7702400000323,,NoneNone,,
7702402043151,,NoneNone,,
7702402044769,,NoneNone,,
7702402044813,,NoneNone,,
7702402045230,,NoneNone,,
7702402046206,,NoneNone,,
7702402046923,,NoneNone,,
7702402047012,,NoneNone,,
7702402047043,,NoneNone,,
7702402047074,,NoneNone,,
7702402048897,,NoneNone,,
7702402049023,,NoneNone,,
7702402049313,,NoneNone,,
7702402049658,,NoneNone,,
7702402050081,,NoneNone,,
7702402050487,,NoneNone,,
7702402050746,,NoneNone,,
7702402050937,,NoneNone,,
7702402050951,,NoneNone,,
7702402051002,,NoneNone,,
7702402051354,,NoneNone,,
7702402051682,,NoneNone,,
7702402051927,,NoneNone,,
7702402052108,,NoneNone,,
7702402052122,,NoneNone,,
7702402053655,,NoneNone,,
7702402053754,,NoneNone,,
7702402053907,,NoneNone,,
7702402054058,,NoneNone,,
7702402109338,,NoneNone,,
7702402153157,,NoneNone,,
7702402202503,,NoneNone,,
7702402855013,,NoneNone,,
7702404003030,,NoneNone,,
7702404003047,,NoneNone,,
7702404003283,,NoneNone,,
7702404005010,,NoneNone,,
7702404008011,,NoneNone,,
7702409001291,,NoneNone,,
7702409005732,,NoneNone,,
7702412100110,,NoneNone,,
7702412100127,,NoneNone,,
7702412100141,,NoneNone,,
7702412102022,,NoneNone,,
7702412103135,,NoneNone,,
7702412103142,,NoneNone,,
7702412103197,,NoneNone,,
7702412103203,,NoneNone,,
7702412103258,,NoneNone,,
7702412104002,,NoneNone,,
7702412300497,,NoneNone,,
7702412300510,,NoneNone,,
7702412300534,,NoneNone,,
7702412301425,,NoneNone,,
7702412301463,,NoneNone,,
7702412600016,,NoneNone,,
7702412600092,,NoneNone,,
7702412600146,,NoneNone,,
7702412600153,,NoneNone,,
7702412600160,,NoneNone,,
7702412805008,,NoneNone,,
7702412810033,,NoneNone,,
7702412812013,,NoneNone,,
7702412812020,,NoneNone,,
7702412900505,,NoneNone,,
7702412900871,,NoneNone,,
7702412900901,,NoneNone,,
7702412901113,,NoneNone,,
7702412901595,,NoneNone,,
7702418000117,CEBION TROPICAL CAJA X 100 TABLETAS MASTICABLE ,36637,,https://olimpica.vtexassets.com/arquivos/ids/565738-800-auto?width=800&height=auto&aspect=true
7702421101146,,NoneNone,,
7702421101313,,NoneNone,,
7702421101344,,NoneNone,,
7702421101351,,NoneNone,,
7702421101757,,NoneNone,,
7702421101764,,NoneNone,,
7702421101771,,NoneNone,,
7702421101832,,NoneNone,,
7702421101849,,NoneNone,,
7702421101856,,NoneNone,,
7702421102563,,NoneNone,,
7702421102594,,NoneNone,,
7702421102884,,NoneNone,,
7702421105014,,NoneNone,,
7702421111503,,NoneNone,,
7702421111510,,NoneNone,,
7702421115303,,NoneNone,,
7702421115358,,NoneNone,,
7702421134014,,NoneNone,,
7702421134021,,NoneNone,,
7702421134045,,NoneNone,,
7702425270084,,NoneNone,,
7702425522107,,NoneNone,,
7702425522244,,NoneNone,,
7702425522695,,NoneNone,,
7702425522893,,NoneNone,,
7702425523395,,NoneNone,,
7702425525856,,NoneNone,,
7702425525900,,NoneNone,,
7702425525931,,NoneNone,,
7702425526365,,NoneNone,,
7702425527690,,NoneNone,,
7702425528147,,NoneNone,,
7702425528918,,NoneNone,,
7702425532632,,NoneNone,,
7702425534681,,NoneNone,,
7702425534766,,NoneNone,,
7702425535831,,NoneNone,,
7702425538634,,NoneNone,,
7702425538689,,NoneNone,,
7702425538764,,NoneNone,,
7702425538801,,NoneNone,,
7702425540736,,NoneNone,,
7702425542594,,NoneNone,,
7702425546059,,NoneNone,,
7702425547155,,NoneNone,,
7702425547162,,NoneNone,,
7702425547209,,NoneNone,,
7702425547766,,NoneNone,,
7702425547773,,NoneNone,,
7702425548015,,NoneNone,,
7702425548527,,NoneNone,,
7702425548893,,NoneNone,,
7702425549487,,NoneNone,,
7702425549494,,NoneNone,,
7702425549531,,NoneNone,,
7702425549579,,NoneNone,,
7702425549678,,NoneNone,,
7702425550490,,NoneNone,,
7702425550513,,NoneNone,,
7702425550537,,NoneNone,,
7702425550568,,NoneNone,,
7702425550599,,NoneNone,,
7702425550612,,NoneNone,,
7702425550643,,NoneNone,,
7702425550650,,NoneNone,,
7702425551947,,NoneNone,,
7702425552029,,NoneNone,,
7702425616691,,NoneNone,,
7702425624009,,NoneNone,,
7702425624900,,NoneNone,,
7702425631496,,NoneNone,,
7702425635302,,NoneNone,,
7702425641754,,NoneNone,,
7702425642154,,NoneNone,,
7702425801233,,NoneNone,,
7702425801394,,NoneNone,,
7702425801523,,NoneNone,,
7702425801547,,NoneNone,,
7702425801622,,NoneNone,,
7702425801639,,NoneNone,,
7702425801738,,NoneNone,,
7702425801769,,NoneNone,,
7702425802551,,NoneNone,,
7702425802643,,NoneNone,,
7702425802667,,NoneNone,,
7702425802681,,NoneNone,,
7702425802797,,NoneNone,,
7702425802889,,NoneNone,,
7702425803732,,NoneNone,,
7702425805590,,NoneNone,,
7702425805606,,NoneNone,,
7702425805613,,NoneNone,,
7702425805828,,NoneNone,,
7702425809970,,NoneNone,,
7702427412758,,NoneNone,,
7702427412765,,NoneNone,,
7702427416886,,NoneNone,,
7702427419320,,NoneNone,,
7702430138355,,NoneNone,,
7702430501203,,NoneNone,,
7702430526527,,NoneNone,,
7702430527210,,NoneNone,,
7702430541063,,NoneNone,,
7702430561108,,NoneNone,,
7702430929212,,NoneNone,,
7702432000148,,NoneNone,,
7702432001503,,NoneNone,,
7702432017009,,NoneNone,,
7702432060623,,NoneNone,,
7702432063457,,NoneNone,,
7702432072008,,NoneNone,,
7702432074965,PONQUE COMAPAN TAJADO NARANJA 245 g ,3000None,,https://olimpica.vtexassets.com/arquivos/ids/482335-800-auto?width=800&height=auto&aspect=true
7702432075061,,NoneNone,,
7702432075269,,NoneNone,,
7702432082045,,NoneNone,,
7702432133013,,NoneNone,,
7702432133518,,NoneNone,,
7702432134515,,NoneNone,,
7702432190856,,NoneNone,,
7702432220157,,NoneNone,,
7702432220164,,NoneNone,,
7702432220218,,NoneNone,,
7702432221000,,NoneNone,,
7702432260153,,NoneNone,,
7702432260160,,NoneNone,,
7702432270169,,NoneNone,,
7702432270503,,NoneNone,,
7702432420502,,NoneNone,,
7702432430556,,NoneNone,,
7702432441309,,NoneNone,,
7702432441453,,NoneNone,,
7702432473119,,NoneNone,,
7702432474130,,NoneNone,,
7702432474291,,NoneNone,,
7702432474437,,NoneNone,,
7702432754379,,NoneNone,,
7702433228725,,NoneNone,,
7702433273367,,NoneNone,,
7702433284219,,NoneNone,,
7702433289535,,NoneNone,,
7702433289719,,NoneNone,,
7702433289740,ESMALTE VOGUE FANTASTIC INCOLORO 01 ,3700None,,https://olimpica.vtexassets.com/arquivos/ids/482378-800-auto?width=800&height=auto&aspect=true
7702433289795,ESMALTE VOGUE FANTASTIC PLATINO 04 ,3700None,,https://olimpica.vtexassets.com/arquivos/ids/482383-800-auto?width=800&height=auto&aspect=true
7702433289801,ESMALTE VOGUE FANTASTIC EJEC FRANCES ,2960None,,https://olimpica.vtexassets.com/arquivos/ids/482393-800-auto?width=800&height=auto&aspect=true
7702433289948,ESMALTE VOGUE FANTASTIC FRESH PETALS ,2960None,,https://olimpica.vtexassets.com/arquivos/ids/482397-800-auto?width=800&height=auto&aspect=true
7702433290050,ESMALTE VOGUE FANTASTIC PASION 39 ,2960None,,https://olimpica.vtexassets.com/arquivos/ids/482412-800-auto?width=800&height=auto&aspect=true
7702433290081,ESMALTE VOGUE FANTASTIC ORO 49 DECO ,2960None,,https://olimpica.vtexassets.com/arquivos/ids/482417-800-auto?width=800&height=auto&aspect=true
7702433290234,ESMALTE VOGUE FANTASTIC FANTASTIC 58 ,3700None,,https://olimpica.vtexassets.com/arquivos/ids/482427-800-auto?width=800&height=auto&aspect=true
7702433290364,ESMALTE VOGUE FANTASTIC PORCELANA 10 ,2960None,,https://olimpica.vtexassets.com/arquivos/ids/482441-800-auto?width=800&height=auto&aspect=true
7702433290517,,NoneNone,,
7702433290845,POLVO COMPACTO VOGUE ARROZ BALLERINA ,8240300,,https://olimpica.vtexassets.com/arquivos/ids/482484-800-auto?width=800&height=auto&aspect=true
7702433291163,LABIAL VOGUE COLORISSIMO AGRAZ ,6560None,,https://olimpica.vtexassets.com/arquivos/ids/482513-800-auto?width=800&height=auto&aspect=true
7702433291224,,NoneNone,,
7702433291323,,NoneNone,,
7702433291880,LAPIZ DE CEJAS VOGUE FANTASTIC CAMEL ,6800None,,https://olimpica.vtexassets.com/arquivos/ids/482541-800-auto?width=800&height=auto&aspect=true
7702433292597,POLVO COMPACTO VOGUE MAXIMA COBERTURA BEIGE 14G ,8000000,,https://olimpica.vtexassets.com/arquivos/ids/482563-800-auto?width=800&height=auto&aspect=true
7702433292627,POLVO COMPACTO VOGUE MAX COBERTURA SAHARA 14G ,6800None,,https://olimpica.vtexassets.com/arquivos/ids/482571-800-auto?width=800&height=auto&aspect=true
7702433292641,,NoneNone,,
7702433292665,POLVO COMPACTO VOGUE MATE NATURAL ACEITUNA 14G ,6560None,,https://olimpica.vtexassets.com/arquivos/ids/482579-800-auto?width=800&height=auto&aspect=true
7702433292672,POLVO COMPACTO VOGUE MATE NATURAL GITANO 14G ,6560None,,https://olimpica.vtexassets.com/arquivos/ids/482583-800-auto?width=800&height=auto&aspect=true
7702433292795,RUBOR VOGUE COMPACTO CHAMPAGNE ,4560None,,https://olimpica.vtexassets.com/arquivos/ids/482611-800-auto?width=800&height=auto&aspect=true
7702433292818,RUBOR VOGUE COMPACTO VIOLET ,4560None,,https://olimpica.vtexassets.com/arquivos/ids/482619-800-auto?width=800&height=auto&aspect=true
